#CentralWav (um) 	 MinWav 	 MaxWav 	 u1 	 u2
1.1096900702 	 1.1094567776 	 1.1099233628 	 0.1821014200 	 0.2802969300
1.1092234850 	 1.1089901924 	 1.1094567776 	 0.1822574700 	 0.2803857700
1.1087568998 	 1.1085235476 	 1.1089902519 	 0.1824133400 	 0.2804745100
1.1082901955 	 1.1080569029 	 1.1085234881 	 0.1825690800 	 0.2805631700
1.1078236103 	 1.1075902581 	 1.1080569625 	 0.1827245800 	 0.2806517000
1.1073569059 	 1.1071236133 	 1.1075901985 	 0.1826918400 	 0.2807643500
1.1068903208 	 1.1066569686 	 1.1071236730 	 0.1824268300 	 0.2809068700
1.1064236164 	 1.1061903238 	 1.1066569090 	 0.1821166900 	 0.2810553000
1.1059570312 	 1.1057237387 	 1.1061903238 	 0.1818063900 	 0.2812038100
1.1054904461 	 1.1052570939 	 1.1057237983 	 0.1814958400 	 0.2813524400
1.1050237417 	 1.1047903895 	 1.1052570938 	 0.1811849600 	 0.2815012300
1.1045570374 	 1.1043237448 	 1.1047903300 	 0.1808738300 	 0.2816501300
1.1040904522 	 1.1038571596 	 1.1043237448 	 0.1805625300 	 0.2817991200
1.1036238670 	 1.1033905149 	 1.1038572192 	 0.1802509800 	 0.2819482300
1.1031571627 	 1.1029238701 	 1.1033904553 	 0.1799391000 	 0.2820975000
1.1026905775 	 1.1024572253 	 1.1029239297 	 0.1795546500 	 0.2822870100
1.1022238731 	 1.1019905806 	 1.1024571656 	 0.1783788900 	 0.2829155300
1.1017572880 	 1.1015239358 	 1.1019906402 	 0.1764828400 	 0.2839435900
1.1012905836 	 1.1010572910 	 1.1015238762 	 0.1745786000 	 0.2849761000
1.1008239985 	 1.1005906463 	 1.1010573507 	 0.1726669700 	 0.2860126100
1.1003572941 	 1.1001240015 	 1.1005905867 	 0.1707467200 	 0.2870537900
1.0998907089 	 1.0996573567 	 1.1001240610 	 0.1688190700 	 0.2880989900
1.0994240046 	 1.0991906524 	 1.0996573568 	 0.1668826600 	 0.2891489400
1.0989573002 	 1.0987240076 	 1.0991905928 	 0.1649379600 	 0.2902033800
1.0984907150 	 1.0982574224 	 1.0987240075 	 0.1629855200 	 0.2912620200
1.0980241299 	 1.0977907777 	 1.0982574821 	 0.1610247500 	 0.2923251800
1.0975574255 	 1.0973240733 	 1.0977907777 	 0.1587634600 	 0.2935161000
1.0970907211 	 1.0968574286 	 1.0973240136 	 0.1557185900 	 0.2950384100
1.0966241360 	 1.0963907838 	 1.0968574882 	 0.1521794400 	 0.2967701100
1.0961574316 	 1.0959240794 	 1.0963907838 	 0.1486236000 	 0.2985099900
1.0956907272 	 1.0954574942 	 1.0959239601 	 0.1450517500 	 0.3002576900
1.0952242613 	 1.0949909091 	 1.0954576135 	 0.1414655200 	 0.3020124400
1.0947575569 	 1.0945242047 	 1.0949909091 	 0.1378613500 	 0.3037759600
1.0942908525 	 1.0940575599 	 1.0945241451 	 0.1342406400 	 0.3055475800
1.0938242674 	 1.0935909152 	 1.0940576196 	 0.1306042400 	 0.3073268700
1.0933575630 	 1.0931242704 	 1.0935908556 	 0.1269504200 	 0.3091146800
1.0928909779 	 1.0926576257 	 1.0931243301 	 0.1232808000 	 0.3109102300
1.0924242735 	 1.0921909809 	 1.0926575661 	 0.1227561000 	 0.3110491200
1.0919576883 	 1.0917243362 	 1.0921910404 	 0.1269696000 	 0.3086933800
1.0914909840 	 1.0912576318 	 1.0917243362 	 0.1327463200 	 0.3055154300
1.0910242796 	 1.0907909870 	 1.0912575722 	 0.1384832300 	 0.3023593800
1.0905576944 	 1.0903243422 	 1.0907910465 	 0.1441791900 	 0.2992258600
1.0900909901 	 1.0898576975 	 1.0903242827 	 0.1498376800 	 0.2961129500
1.0896244049 	 1.0893910527 	 1.0898577571 	 0.1554562700 	 0.2930219900
1.0891577005 	 1.0889243483 	 1.0893910526 	 0.1610375200 	 0.2899515700
1.0886909962 	 1.0884577036 	 1.0889242888 	 0.1665806900 	 0.2869020900
1.0882244110 	 1.0879910588 	 1.0884577632 	 0.1720851300 	 0.2838739300
1.0877577066 	 1.0875243544 	 1.0879910588 	 0.1775540100 	 0.2808653300
1.0872910023 	 1.0870577097 	 1.0875242949 	 0.1806855900 	 0.2790735100
1.0868244171 	 1.0865911245 	 1.0870577096 	 0.1813924500 	 0.2785431500
1.0863578320 	 1.0861244202 	 1.0865912438 	 0.1819734700 	 0.2780782400
1.0858910084 	 1.0856577158 	 1.0861243010 	 0.1825548000 	 0.2776130900
1.0854244232 	 1.0851911306 	 1.0856577158 	 0.1831358700 	 0.2771481400
1.0849578381 	 1.0847244263 	 1.0851912499 	 0.1837169800 	 0.2766831600
1.0844910145 	 1.0842577219 	 1.0847243071 	 0.1842984100 	 0.2762179300
1.0840244293 	 1.0837911368 	 1.0842577219 	 0.1848795800 	 0.2757529000
1.0835578442 	 1.0833244920 	 1.0837911964 	 0.1854607700 	 0.2752878500
1.0830911398 	 1.0828577876 	 1.0833244920 	 0.1860421200 	 0.2748226800
1.0826244354 	 1.0823911428 	 1.0828577280 	 0.1865703000 	 0.2744324200
1.0821578503 	 1.0819244981 	 1.0823912025 	 0.1868703900 	 0.2743630900
1.0816911459 	 1.0814577937 	 1.0819244981 	 0.1869963500 	 0.2745384200
1.0812244415 	 1.0809911489 	 1.0814577341 	 0.1871220600 	 0.2747134000
1.0807578564 	 1.0805245042 	 1.0809912086 	 0.1872474700 	 0.2748879700
1.0802911520 	 1.0800577998 	 1.0805245042 	 0.1873726700 	 0.2750622400
1.0798244476 	 1.0795911551 	 1.0800577402 	 0.1874976200 	 0.2752361500
1.0793578625 	 1.0791245103 	 1.0795912147 	 0.1876222800 	 0.2754096800
1.0788911581 	 1.0786578059 	 1.0791245103 	 0.1877467300 	 0.2755829100
1.0784244537 	 1.0781911611 	 1.0786577462 	 0.1878709300 	 0.2757557900
1.0779578686 	 1.0777245164 	 1.0781912208 	 0.1879948600 	 0.2759282900
1.0774911642 	 1.0772578120 	 1.0777245164 	 0.1880544300 	 0.2761125200
1.0770244598 	 1.0767911673 	 1.0772577523 	 0.1879907100 	 0.2763196000
1.0765578747 	 1.0763244629 	 1.0767912865 	 0.1878679800 	 0.2765375400
1.0760910511 	 1.0758577585 	 1.0763243437 	 0.1877453000 	 0.2767554100
1.0756244659 	 1.0753911733 	 1.0758577584 	 0.1876227700 	 0.2769729900
1.0751578808 	 1.0749244690 	 1.0753912926 	 0.1875003400 	 0.2771904000
1.0746910572 	 1.0744577646 	 1.0749243498 	 0.1873779500 	 0.2774077500
1.0742244720 	 1.0739911794 	 1.0744577645 	 0.1872557200 	 0.2776248100
1.0737578869 	 1.0735244751 	 1.0739912987 	 0.1871335800 	 0.2778417000
1.0732910633 	 1.0730577707 	 1.0735243559 	 0.1870114900 	 0.2780585200
1.0728244781 	 1.0725911260 	 1.0730578303 	 0.1868895500 	 0.2782750600
1.0723577738 	 1.0721244216 	 1.0725911260 	 0.1867023800 	 0.2783454000
1.0718910694 	 1.0716577768 	 1.0721243619 	 0.1864340700 	 0.2782348000
1.0714244843 	 1.0711911321 	 1.0716578365 	 0.1861494300 	 0.2780886400
1.0709577799 	 1.0707244277 	 1.0711911321 	 0.1858640600 	 0.2779421100
1.0704910755 	 1.0702577829 	 1.0707243681 	 0.1855780400 	 0.2777952500
1.0700244904 	 1.0697911382 	 1.0702578426 	 0.1852914500 	 0.2776480900
1.0695577860 	 1.0693244338 	 1.0697911382 	 0.1850041300 	 0.2775005600
1.0690910816 	 1.0688577891 	 1.0693243742 	 0.1847161300 	 0.2773526800
1.0686244965 	 1.0683911443 	 1.0688578487 	 0.1844275500 	 0.2772045000
1.0681577921 	 1.0679244399 	 1.0683911443 	 0.1841382200 	 0.2770559400
1.0676910877 	 1.0674577355 	 1.0679244399 	 0.1838994600 	 0.2769141800
1.0672243834 	 1.0669910312 	 1.0674577356 	 0.1842259300 	 0.2768513600
1.0667576790 	 1.0665243864 	 1.0669909716 	 0.1850616000 	 0.2768601300
1.0662910938 	 1.0660577417 	 1.0665244460 	 0.1858936600 	 0.2768688600
1.0658243895 	 1.0655910373 	 1.0660577417 	 0.1867225700 	 0.2768775600
1.0653576851 	 1.0651243329 	 1.0655910373 	 0.1875481400 	 0.2768862200
1.0648909807 	 1.0646576286 	 1.0651243328 	 0.1883704200 	 0.2768948500
1.0644242764 	 1.0641909838 	 1.0646575690 	 0.1891893800 	 0.2769034400
1.0639576912 	 1.0637243390 	 1.0641910434 	 0.1900048400 	 0.2769120000
1.0634909868 	 1.0632576347 	 1.0637243389 	 0.1908172500 	 0.2769205200
1.0630242825 	 1.0627909899 	 1.0632575751 	 0.1916264500 	 0.2769290100
1.0625576973 	 1.0623243451 	 1.0627910495 	 0.1922917300 	 0.2769521100
1.0620909929 	 1.0618576407 	 1.0623243450 	 0.1925831800 	 0.2770139700
1.0616242886 	 1.0613909364 	 1.0618576408 	 0.1926431100 	 0.2770998800
1.0611575842 	 1.0609242320 	 1.0613909364 	 0.1927029900 	 0.2771857200
1.0606908798 	 1.0604575276 	 1.0609242319 	 0.1927628200 	 0.2772714900
1.0602241755 	 1.0599908233 	 1.0604575277 	 0.1928225900 	 0.2773571900
1.0597574711 	 1.0595241785 	 1.0599907637 	 0.1928823300 	 0.2774428200
1.0592908859 	 1.0590575338 	 1.0595242381 	 0.1929419900 	 0.2775283600
1.0588241816 	 1.0585908294 	 1.0590575338 	 0.1930016200 	 0.2776138400
1.0583574772 	 1.0581241250 	 1.0585908294 	 0.1930612000 	 0.2776992600
1.0578907728 	 1.0576574207 	 1.0581241249 	 0.1931207300 	 0.2777846000
1.0574240685 	 1.0571907163 	 1.0576574207 	 0.1932162700 	 0.2778427900
1.0569573641 	 1.0567240119 	 1.0571907163 	 0.1933659000 	 0.2778602400
1.0564906597 	 1.0562573671 	 1.0567239523 	 0.1935336400 	 0.2778639700
1.0560240746 	 1.0557907224 	 1.0562574268 	 0.1937012000 	 0.2778677000
1.0555573702 	 1.0553240180 	 1.0557907224 	 0.1938686500 	 0.2778714300
1.0550906658 	 1.0548573136 	 1.0553240180 	 0.1940359500 	 0.2778751600
1.0546239614 	 1.0543906092 	 1.0548573136 	 0.1942031100 	 0.2778788800
1.0541572571 	 1.0539239049 	 1.0543906093 	 0.1943701200 	 0.2778826000
1.0536905527 	 1.0534572005 	 1.0539239049 	 0.1945369800 	 0.2778863100
1.0532238483 	 1.0529905558 	 1.0534571408 	 0.1947037000 	 0.2778900300
1.0527572632 	 1.0525239110 	 1.0529906154 	 0.1948702300 	 0.2778937300
1.0522905588 	 1.0520571470 	 1.0525239706 	 0.1949139400 	 0.2778781800
1.0518237352 	 1.0515903830 	 1.0520570874 	 0.1948288900 	 0.2778424000
1.0513570309 	 1.0511237383 	 1.0515903235 	 0.1947371700 	 0.2778055500
1.0508904457 	 1.0506570935 	 1.0511237979 	 0.1946453800 	 0.2777686800
1.0504237413 	 1.0501903891 	 1.0506570934 	 0.1945534600 	 0.2777317600
1.0499570370 	 1.0497236848 	 1.0501903892 	 0.1944614500 	 0.2776948000
1.0494903326 	 1.0492569804 	 1.0497236848 	 0.1943693500 	 0.2776578000
1.0490236282 	 1.0487902760 	 1.0492569804 	 0.1942771500 	 0.2776207700
1.0485569239 	 1.0483235717 	 1.0487902761 	 0.1941848500 	 0.2775836900
1.0480902195 	 1.0478568673 	 1.0483235717 	 0.1940924600 	 0.2775465800
1.0476235151 	 1.0473901629 	 1.0478568672 	 0.1940623300 	 0.2775168500
1.0471568108 	 1.0469234586 	 1.0473901630 	 0.1942967200 	 0.2775186400
1.0466901064 	 1.0464567542 	 1.0469234586 	 0.1947319600 	 0.2775444000
1.0462234020 	 1.0459901095 	 1.0464566946 	 0.1951662600 	 0.2775701100
1.0457568169 	 1.0455234051 	 1.0459902287 	 0.1955995600 	 0.2775957600
1.0452899933 	 1.0450566411 	 1.0455233455 	 0.1960321300 	 0.2776213700
1.0448232889 	 1.0445899367 	 1.0450566411 	 0.1964637000 	 0.2776469100
1.0443565845 	 1.0441232920 	 1.0445898770 	 0.1968943400 	 0.2776724100
1.0438899994 	 1.0436565876 	 1.0441234112 	 0.1973239500 	 0.2776978400
1.0434231758 	 1.0431898236 	 1.0436565280 	 0.1977528800 	 0.2777232300
1.0429564714 	 1.0427231192 	 1.0431898236 	 0.1981808000 	 0.2777485600
1.0424897671 	 1.0422564745 	 1.0427230597 	 0.1985727500 	 0.2776906100
1.0420231819 	 1.0417897701 	 1.0422565937 	 0.1988972600 	 0.2774735700
1.0415563583 	 1.0413230062 	 1.0417897105 	 0.1991901500 	 0.2771803300
1.0410896540 	 1.0408563018 	 1.0413230062 	 0.1994831600 	 0.2768869700
1.0406229496 	 1.0403896570 	 1.0408562422 	 0.1997763600 	 0.2765934000
1.0401563644 	 1.0399229527 	 1.0403897762 	 0.2000696700 	 0.2762997300
1.0396895409 	 1.0394561887 	 1.0399228931 	 0.2003633200 	 0.2760057300
1.0392228365 	 1.0389894843 	 1.0394561887 	 0.2006571000 	 0.2757115900
1.0387561321 	 1.0385228396 	 1.0389894246 	 0.2009510900 	 0.2754172400
1.0382895470 	 1.0380561352 	 1.0385229588 	 0.2012451800 	 0.2751227900
1.0378227234 	 1.0375893712 	 1.0380560756 	 0.2015396200 	 0.2748279900
1.0373560190 	 1.0371226668 	 1.0375893712 	 0.2017697400 	 0.2746411500
1.0368893147 	 1.0366559625 	 1.0371226669 	 0.2019205100 	 0.2745874200
1.0364226103 	 1.0361892581 	 1.0366559625 	 0.2020560600 	 0.2745591700
1.0359559059 	 1.0357225537 	 1.0361892581 	 0.2021915800 	 0.2745309300
1.0354892015 	 1.0352558494 	 1.0357225537 	 0.2023270700 	 0.2745026900
1.0350224972 	 1.0347890854 	 1.0352559090 	 0.2024625200 	 0.2744744500
1.0345556736 	 1.0343223810 	 1.0347889662 	 0.2025979700 	 0.2744462200
1.0340890884 	 1.0338557363 	 1.0343224405 	 0.2027333100 	 0.2744180100
1.0336223841 	 1.0333889723 	 1.0338557959 	 0.2028686600 	 0.2743898000
1.0331555605 	 1.0329222083 	 1.0333889127 	 0.2030040100 	 0.2743615900
1.0326888561 	 1.0324555636 	 1.0329221486 	 0.2031358400 	 0.2743455600
1.0322222710 	 1.0319888592 	 1.0324556828 	 0.2032312100 	 0.2744571100
1.0317554474 	 1.0315220952 	 1.0319887996 	 0.2032937600 	 0.2746833700
1.0312887430 	 1.0310553908 	 1.0315220951 	 0.2033561800 	 0.2749091400
1.0308220387 	 1.0305886269 	 1.0310554505 	 0.2034184600 	 0.2751344500
1.0303552151 	 1.0301219225 	 1.0305885077 	 0.2034806500 	 0.2753594000
1.0298886299 	 1.0296552777 	 1.0301219821 	 0.2035426900 	 0.2755838200
1.0294219255 	 1.0291885137 	 1.0296553373 	 0.2036046200 	 0.2758078500
1.0289551020 	 1.0287217498 	 1.0291884542 	 0.2036664500 	 0.2760315000
1.0284883976 	 1.0282551050 	 1.0287216902 	 0.2037281400 	 0.2762546700
1.0280218124 	 1.0277884006 	 1.0282552242 	 0.2037897000 	 0.2764773400
1.0275549889 	 1.0273216367 	 1.0277883411 	 0.2038503100 	 0.2766454100
1.0270882845 	 1.0268549323 	 1.0273216367 	 0.2039086400 	 0.2766714900
1.0266215801 	 1.0263881683 	 1.0268549919 	 0.2039656300 	 0.2766101900
1.0261547565 	 1.0259214640 	 1.0263880490 	 0.2040226700 	 0.2765488400
1.0256881714 	 1.0254547596 	 1.0259215832 	 0.2040797300 	 0.2764874700
1.0252213478 	 1.0249879956 	 1.0254547000 	 0.2041368500 	 0.2764260300
1.0247546434 	 1.0245212912 	 1.0249879956 	 0.2041940100 	 0.2763645700
1.0242879391 	 1.0240545273 	 1.0245213509 	 0.2042512000 	 0.2763030600
1.0238211155 	 1.0235878229 	 1.0240544081 	 0.2043084400 	 0.2762414900
1.0233545303 	 1.0231211185 	 1.0235879421 	 0.2043657000 	 0.2761799100
1.0228877068 	 1.0226543546 	 1.0231210590 	 0.2044230200 	 0.2761182500
1.0224210024 	 1.0221876502 	 1.0226543546 	 0.2044649900 	 0.2760417400
1.0219542980 	 1.0217208862 	 1.0221877098 	 0.2044840700 	 0.2759430800
1.0214874744 	 1.0212541819 	 1.0217207669 	 0.2044955900 	 0.2758370000
1.0210208893 	 1.0207874775 	 1.0212543011 	 0.2045071200 	 0.2757309000
1.0205540657 	 1.0203207135 	 1.0207874179 	 0.2045186700 	 0.2756246500
1.0200873613 	 1.0198540091 	 1.0203207135 	 0.2045302200 	 0.2755183400
1.0196206570 	 1.0193872452 	 1.0198540688 	 0.2045417800 	 0.2754119400
1.0191538334 	 1.0189205408 	 1.0193871260 	 0.2045533500 	 0.2753054300
1.0186872482 	 1.0184538364 	 1.0189206600 	 0.2045649300 	 0.2751988900
1.0182204247 	 1.0179870725 	 1.0184537769 	 0.2045765200 	 0.2750922000
1.0177537203 	 1.0175203681 	 1.0179870725 	 0.2045881200 	 0.2749854500
1.0172870159 	 1.0170536041 	 1.0175204277 	 0.2044385200 	 0.2751613700
1.0168201923 	 1.0165868998 	 1.0170534848 	 0.2041214000 	 0.2756311400
1.0163536072 	 1.0161201954 	 1.0165870190 	 0.2037975100 	 0.2761129400
1.0158867836 	 1.0156533718 	 1.0161201954 	 0.2034738600 	 0.2765943800
1.0154199600 	 1.0151866079 	 1.0156533121 	 0.2031506300 	 0.2770751900
1.0149532557 	 1.0147199035 	 1.0151866079 	 0.2028279000 	 0.2775552600
1.0144865513 	 1.0142531395 	 1.0147199631 	 0.2025055800 	 0.2780347300
1.0140197277 	 1.0137864351 	 1.0142530203 	 0.2021835900 	 0.2785136900
1.0135531425 	 1.0133197308 	 1.0137865542 	 0.2018621700 	 0.2789918100
1.0130863190 	 1.0128529668 	 1.0133196712 	 0.2015410000 	 0.2794695600
1.0126196146 	 1.0123862624 	 1.0128529668 	 0.2008445500 	 0.2801239300
1.0121529102 	 1.0119194984 	 1.0123863220 	 0.1986040800 	 0.2815073700
1.0116860867 	 1.0114527345 	 1.0119194389 	 0.1951839600 	 0.2834494000
1.0112193823 	 1.0109860301 	 1.0114527345 	 0.1917463800 	 0.2854013600
1.0107526779 	 1.0105192661 	 1.0109860897 	 0.1882900300 	 0.2873639700
1.0102858543 	 1.0100525021 	 1.0105192064 	 0.1848138200 	 0.2893378600
1.0098191500 	 1.0095857978 	 1.0100525022 	 0.1813194700 	 0.2913220400
1.0093524456 	 1.0091190338 	 1.0095858574 	 0.1778058000 	 0.2933172000
1.0088856220 	 1.0086522699 	 1.0091189741 	 0.1742716300 	 0.2953240000
1.0084189177 	 1.0081855655 	 1.0086522699 	 0.1707188900 	 0.2973413400
1.0079522133 	 1.0077188015 	 1.0081856251 	 0.1671466000 	 0.2993697900
1.0074853897 	 1.0072520375 	 1.0077187419 	 0.1648538900 	 0.3008118600
1.0070186853 	 1.0067853332 	 1.0072520375 	 0.1649971100 	 0.3011335600
1.0065519810 	 1.0063185692 	 1.0067853928 	 0.1662772600 	 0.3009307700
1.0060851574 	 1.0058518052 	 1.0063185096 	 0.1675527800 	 0.3007287100
1.0056184530 	 1.0053851008 	 1.0058518051 	 0.1688231100 	 0.3005274800
1.0051517487 	 1.0049183369 	 1.0053851605 	 0.1700886300 	 0.3003270100
1.0046849251 	 1.0044515133 	 1.0049183369 	 0.1713496700 	 0.3001272600
1.0042181015 	 1.0039847493 	 1.0044514537 	 0.1726059300 	 0.2999282500
1.0037513971 	 1.0035180450 	 1.0039847492 	 0.1738571700 	 0.2997300500
1.0032846928 	 1.0030512810 	 1.0035181046 	 0.1751036300 	 0.2995326000
1.0028178692 	 1.0025845170 	 1.0030512214 	 0.1763456800 	 0.2993358400
1.0023511648 	 1.0021178126 	 1.0025845170 	 0.1787024200 	 0.2981302400
1.0018844604 	 1.0016510486 	 1.0021178722 	 0.1824074800 	 0.2957047400
1.0014176369 	 1.0011842251 	 1.0016510487 	 0.1863417500 	 0.2930685600
1.0009508133 	 1.0007174611 	 1.0011841655 	 0.1902579400 	 0.2904445000
1.0004841089 	 1.0002507568 	 1.0007174611 	 0.1941550100 	 0.2878332500
1.0000174046 	 0.9997840226 	 1.0002507866 	 0.1980339800 	 0.2852341300
0.9995506406 	 0.9993172586 	 0.9997840226 	 0.2018955800 	 0.2826466500
0.9990838766 	 0.9988504648 	 0.9993172884 	 0.2052059800 	 0.2804342200
0.9986170530 	 0.9983836710 	 0.9988504350 	 0.2068441600 	 0.2793600400
0.9981502891 	 0.9979168773 	 0.9983837009 	 0.2073545300 	 0.2790535900
0.9976834655 	 0.9974501431 	 0.9979167879 	 0.2078643400 	 0.2787474700
0.9972168207 	 0.9969834387 	 0.9974502027 	 0.2083674800 	 0.2784458200
0.9967500567 	 0.9965167046 	 0.9969834089 	 0.2087052600 	 0.2782563000
0.9962833524 	 0.9960499704 	 0.9965167344 	 0.2088844600 	 0.2781743300
0.9958165884 	 0.9955831766 	 0.9960500002 	 0.2090636400 	 0.2780923700
0.9953497648 	 0.9951163530 	 0.9955831766 	 0.2092428200 	 0.2780104100
0.9948829412 	 0.9946495592 	 0.9951163232 	 0.2094794400 	 0.2778640900
0.9944161773 	 0.9941827655 	 0.9946495891 	 0.2097923200 	 0.2776323300
0.9939493537 	 0.9937160313 	 0.9941826761 	 0.2101242400 	 0.2773792600
0.9934827089 	 0.9932493270 	 0.9937160909 	 0.2104560300 	 0.2771262800
0.9930159450 	 0.9927825928 	 0.9932492972 	 0.2106234200 	 0.2768935600
0.9925492406 	 0.9923158586 	 0.9927826226 	 0.2104380000 	 0.2767040600
0.9920824766 	 0.9918490648 	 0.9923158884 	 0.2100633400 	 0.2765371300
0.9916156530 	 0.9913822412 	 0.9918490648 	 0.2096872500 	 0.2763695600
0.9911488295 	 0.9909154177 	 0.9913822413 	 0.2093701100 	 0.2761958900
0.9906820059 	 0.9904486239 	 0.9909153879 	 0.2093850600 	 0.2759914600
0.9902152419 	 0.9899818599 	 0.9904486239 	 0.2096716100 	 0.2757623000
0.9897484779 	 0.9895151258 	 0.9899818300 	 0.2099581800 	 0.2755331200
0.9892817736 	 0.9890483916 	 0.9895151556 	 0.2102447500 	 0.2753039400
0.9888150096 	 0.9885816574 	 0.9890483618 	 0.2105928600 	 0.2751340800
0.9883483052 	 0.9881148934 	 0.9885817170 	 0.2110089900 	 0.2750303100
0.9878814816 	 0.9876480996 	 0.9881148635 	 0.2114319500 	 0.2749334300
0.9874147177 	 0.9871813059 	 0.9876481295 	 0.2118544500 	 0.2748366600
0.9869478941 	 0.9867144823 	 0.9871813059 	 0.2121627000 	 0.2748854100
0.9864810705 	 0.9862476587 	 0.9867144823 	 0.2122848400 	 0.2751708600
0.9860142469 	 0.9857808650 	 0.9862476288 	 0.2123348000 	 0.2755471100
0.9855474830 	 0.9853141010 	 0.9857808650 	 0.2123846000 	 0.2759221600
0.9850807190 	 0.9848473668 	 0.9853140712 	 0.2125236900 	 0.2761805000
0.9846140146 	 0.9843806326 	 0.9848473965 	 0.2129355600 	 0.2760854600
0.9841472507 	 0.9839138687 	 0.9843806327 	 0.2135307300 	 0.2757535900
0.9836804867 	 0.9834471047 	 0.9839138687 	 0.2141259200 	 0.2754217100
0.9832137227 	 0.9829803407 	 0.9834471047 	 0.2147040100 	 0.2751030500
0.9827469587 	 0.9825135470 	 0.9829803704 	 0.2148765600 	 0.2750982000
0.9822801352 	 0.9820467234 	 0.9825135470 	 0.2146622800 	 0.2753926500
0.9818133116 	 0.9815798998 	 0.9820467234 	 0.2144481100 	 0.2756869500
0.9813464880 	 0.9811130762 	 0.9815798998 	 0.2142340400 	 0.2759811000
0.9808796644 	 0.9806462824 	 0.9811130464 	 0.2144966600 	 0.2758770300
0.9804129004 	 0.9801795185 	 0.9806462823 	 0.2153872900 	 0.2752485200
0.9799461365 	 0.9797127545 	 0.9801795185 	 0.2164316500 	 0.2744918100
0.9794793725 	 0.9792459905 	 0.9797127545 	 0.2174780300 	 0.2737336500
0.9790126085 	 0.9787792266 	 0.9792459904 	 0.2182273100 	 0.2731821100
0.9785458446 	 0.9783124626 	 0.9787792266 	 0.2183461200 	 0.2730691200
0.9780790806 	 0.9778456986 	 0.9783124626 	 0.2181331300 	 0.2731869500
0.9776123166 	 0.9773789048 	 0.9778457284 	 0.2179202900 	 0.2733047100
0.9771454930 	 0.9769121110 	 0.9773788749 	 0.2176993900 	 0.2734105100
0.9766787291 	 0.9764453173 	 0.9769121409 	 0.2174352200 	 0.2734530800
0.9762119055 	 0.9759784937 	 0.9764453173 	 0.2171355300 	 0.2734445100
0.9757450819 	 0.9755116701 	 0.9759784937 	 0.2168352800 	 0.2734359300
0.9752782583 	 0.9750448465 	 0.9755116701 	 0.2165344900 	 0.2734273300
0.9748114347 	 0.9745780230 	 0.9750448464 	 0.2164708500 	 0.2737819200
0.9743446112 	 0.9741112292 	 0.9745779932 	 0.2166683600 	 0.2745341700
0.9738778472 	 0.9736444354 	 0.9741112590 	 0.2168898400 	 0.2753207100
0.9734110236 	 0.9731776416 	 0.9736444056 	 0.2171102400 	 0.2761033800
0.9729442596 	 0.9727108479 	 0.9731776713 	 0.2173561300 	 0.2765535500
0.9724774361 	 0.9722440541 	 0.9727108181 	 0.2176444900 	 0.2764737100
0.9720106721 	 0.9717772901 	 0.9722440541 	 0.2179492700 	 0.2761927000
0.9715439081 	 0.9713105261 	 0.9717772901 	 0.2182542000 	 0.2759115500
0.9710771441 	 0.9708437621 	 0.9713105261 	 0.2183869600 	 0.2757232500
0.9706103802 	 0.9703769684 	 0.9708437920 	 0.2180055400 	 0.2758123400
0.9701435566 	 0.9699101448 	 0.9703769684 	 0.2172827800 	 0.2760856000
0.9696767330 	 0.9694433510 	 0.9699101150 	 0.2165598800 	 0.2763589000
0.9692099690 	 0.9689765870 	 0.9694433510 	 0.2158501600 	 0.2766198300
0.9687432051 	 0.9685097933 	 0.9689766169 	 0.2154037900 	 0.2766336100
0.9682763815 	 0.9680429697 	 0.9685097933 	 0.2152059800 	 0.2764125900
0.9678095579 	 0.9675761461 	 0.9680429697 	 0.2150071300 	 0.2761904200
0.9673427343 	 0.9671093226 	 0.9675761460 	 0.2148072600 	 0.2759671000
0.9668759108 	 0.9666424990 	 0.9671093226 	 0.2150159500 	 0.2756973300
0.9664090872 	 0.9661756754 	 0.9666424990 	 0.2157571900 	 0.2753684100
0.9659422636 	 0.9657088518 	 0.9661756754 	 0.2166218600 	 0.2750261900
0.9654754400 	 0.9652420282 	 0.9657088518 	 0.2174852900 	 0.2746844600
0.9650086164 	 0.9647752046 	 0.9652420282 	 0.2178310800 	 0.2745679200
0.9645417929 	 0.9643083811 	 0.9647752047 	 0.2171058500 	 0.2749174400
0.9640749693 	 0.9638415575 	 0.9643083811 	 0.2158248300 	 0.2755088500
0.9636081457 	 0.9633747339 	 0.9638415575 	 0.2145417400 	 0.2761012200
0.9631413221 	 0.9629079104 	 0.9633747338 	 0.2134228000 	 0.2766885700
0.9626744986 	 0.9624411166 	 0.9629078806 	 0.2131456000 	 0.2772452700
0.9622077346 	 0.9619743526 	 0.9624411166 	 0.2135413100 	 0.2777752500
0.9617409706 	 0.9615075588 	 0.9619743824 	 0.2139353400 	 0.2783029800
0.9612741470 	 0.9610407353 	 0.9615075587 	 0.2143277300 	 0.2788285200
0.9608073235 	 0.9605739117 	 0.9610407353 	 0.2142259500 	 0.2797249600
0.9603404999 	 0.9601070881 	 0.9605739117 	 0.2135881200 	 0.2810240300
0.9598736763 	 0.9596402645 	 0.9601070881 	 0.2129062200 	 0.2823531000
0.9594068527 	 0.9591734409 	 0.9596402645 	 0.2122271300 	 0.2836767000
0.9589400291 	 0.9587066173 	 0.9591734409 	 0.2107383000 	 0.2852516000
