#CentralWav (um) 	 MinWav 	 MaxWav 	 u1 	 u2
2.1871433258 	 2.1866486072 	 2.1876380443 	 0.0474168000 	 0.2713705100
2.1861538887 	 2.1856591702 	 2.1866486072 	 0.0469798800 	 0.2715906100
2.1851644516 	 2.1846697330 	 2.1856591702 	 0.0464615900 	 0.2718675900
2.1841750145 	 2.1836802959 	 2.1846697330 	 0.0456997400 	 0.2723149000
2.1831855774 	 2.1826908589 	 2.1836802959 	 0.0447759700 	 0.2728754500
2.1821961403 	 2.1817016601 	 2.1826906204 	 0.0438525300 	 0.2734358100
2.1812071800 	 2.1807124615 	 2.1817018986 	 0.0429297100 	 0.2739957900
2.1802177429 	 2.1797231435 	 2.1807123423 	 0.0420067000 	 0.2745558900
2.1792285442 	 2.1787339449 	 2.1797231435 	 0.0410841500 	 0.2751157100
2.1782393456 	 2.1777447463 	 2.1787339449 	 0.0401619000 	 0.2756753500
2.1772501469 	 2.1767556668 	 2.1777446271 	 0.0392398500 	 0.2762348600
2.1762611866 	 2.1757667065 	 2.1767556668 	 0.0383182900 	 0.2767940700
2.1752722263 	 2.1747776269 	 2.1757668257 	 0.0371235500 	 0.2772493300
2.1742830276 	 2.1737885475 	 2.1747775077 	 0.0347053300 	 0.2772429200
2.1732940674 	 2.1727997064 	 2.1737884283 	 0.0313169600 	 0.2768761700
2.1723053455 	 2.1718107462 	 2.1727999448 	 0.0278987300 	 0.2765061900
2.1713161469 	 2.1708217859 	 2.1718105079 	 0.0244477800 	 0.2761326800
2.1703274250 	 2.1698330641 	 2.1708217859 	 0.0209667900 	 0.2757559000
2.1693387032 	 2.1688442231 	 2.1698331834 	 0.0174540900 	 0.2753757000
2.1683497429 	 2.1678552628 	 2.1688442231 	 0.0139078800 	 0.2749918700
2.1673607826 	 2.1668665409 	 2.1678550243 	 0.0103287000 	 0.2746044700
2.1663722992 	 2.1658779382 	 2.1668666602 	 0.0067178800 	 0.2742136500
2.1653835773 	 2.1648892164 	 2.1658779382 	 0.0034879200 	 0.2738958100
2.1643948555 	 2.1639006138 	 2.1648890972 	 0.0039508400 	 0.2742604100
2.1634063721 	 2.1629121304 	 2.1639006139 	 0.0076650400 	 0.2752213300
2.1624178886 	 2.1619235277 	 2.1629122495 	 0.0113261600 	 0.2761685100
2.1614291668 	 2.1609349251 	 2.1619234085 	 0.0149367100 	 0.2771026100
2.1604406834 	 2.1599465609 	 2.1609348059 	 0.0184959300 	 0.2780234300
2.1594524384 	 2.1589581966 	 2.1599466802 	 0.0220048700 	 0.2789312400
2.1584639549 	 2.1579697132 	 2.1589581966 	 0.0254663300 	 0.2798267700
2.1574754715 	 2.1569812298 	 2.1579697132 	 0.0288802200 	 0.2807099900
2.1564869881 	 2.1559928656 	 2.1569811106 	 0.0322477600 	 0.2815812200
2.1554987431 	 2.1550046205 	 2.1559928657 	 0.0355689900 	 0.2824404700
2.1545104980 	 2.1540163755 	 2.1550046205 	 0.0377711900 	 0.2825187100
2.1535222530 	 2.1530281305 	 2.1540163755 	 0.0388820400 	 0.2818232100
2.1525340080 	 2.1520398855 	 2.1530281305 	 0.0399851300 	 0.2811258000
2.1515457630 	 2.1510517597 	 2.1520397663 	 0.0410855400 	 0.2804300800
2.1505577564 	 2.1500636339 	 2.1510518789 	 0.0421830100 	 0.2797362300
2.1495695114 	 2.1490755081 	 2.1500635147 	 0.0432779900 	 0.2790439500
2.1485815048 	 2.1480875015 	 2.1490755081 	 0.0443701400 	 0.2783534500
2.1475934982 	 2.1470994949 	 2.1480875015 	 0.0454596900 	 0.2776646000
2.1466054916 	 2.1461114883 	 2.1470994949 	 0.0465465200 	 0.2769774700
2.1456174850 	 2.1451234818 	 2.1461114882 	 0.0476307400 	 0.2762919900
2.1446294785 	 2.1441355944 	 2.1451233626 	 0.0483219300 	 0.2758159000
2.1436417103 	 2.1431478262 	 2.1441355944 	 0.0485662600 	 0.2755777800
2.1426539421 	 2.1421599388 	 2.1431479454 	 0.0487546700 	 0.2753695600
2.1416659355 	 2.1411720514 	 2.1421598196 	 0.0489428800 	 0.2751615600
2.1406781673 	 2.1401842832 	 2.1411720513 	 0.0491307900 	 0.2749538900
2.1396903992 	 2.1391966343 	 2.1401841641 	 0.0493184700 	 0.2747464700
2.1387028694 	 2.1382091046 	 2.1391966343 	 0.0495058600 	 0.2745393700
2.1377153397 	 2.1372214556 	 2.1382092238 	 0.0496930000 	 0.2743325500
2.1367275715 	 2.1362338066 	 2.1372213364 	 0.0498799600 	 0.2741259300
2.1357400417 	 2.1352462769 	 2.1362338065 	 0.0500666200 	 0.2739196400
2.1347525120 	 2.1342587471 	 2.1352462769 	 0.0501464800 	 0.2738656400
2.1337649822 	 2.1332713366 	 2.1342586278 	 0.0500844300 	 0.2740140300
2.1327776909 	 2.1322839260 	 2.1332714558 	 0.0499871200 	 0.2742126400
2.1317901611 	 2.1312963963 	 2.1322839259 	 0.0498899000 	 0.2744110900
2.1308026314 	 2.1303089857 	 2.1312962771 	 0.0497927700 	 0.2746093300
2.1298153400 	 2.1293216944 	 2.1303089856 	 0.0496957700 	 0.2748073200
2.1288280487 	 2.1283344031 	 2.1293216944 	 0.0495988700 	 0.2750051100
2.1278407574 	 2.1273471117 	 2.1283344031 	 0.0495020600 	 0.2752027100
2.1268534660 	 2.1263598204 	 2.1273471117 	 0.0494053600 	 0.2754000900
2.1258661747 	 2.1253725290 	 2.1263598204 	 0.0493087500 	 0.2755972700
2.1248788834 	 2.1243853569 	 2.1253724099 	 0.0493034900 	 0.2757089400
2.1238918304 	 2.1233983039 	 2.1243853568 	 0.0494445900 	 0.2756835600
2.1229047775 	 2.1224112510 	 2.1233983039 	 0.0496406000 	 0.2756066600
2.1219177246 	 2.1214241981 	 2.1224112510 	 0.0498362600 	 0.2755299000
2.1209306717 	 2.1204371452 	 2.1214241981 	 0.0500316000 	 0.2754532600
2.1199436188 	 2.1194502115 	 2.1204370260 	 0.0502266100 	 0.2753767500
2.1189568043 	 2.1184633970 	 2.1194502115 	 0.0504212400 	 0.2753003900
2.1179699898 	 2.1174764634 	 2.1184635162 	 0.0506155400 	 0.2752241700
2.1169829369 	 2.1164895296 	 2.1174763441 	 0.0508095500 	 0.2751480500
2.1159961224 	 2.1155027151 	 2.1164895296 	 0.0510032000 	 0.2750720800
2.1150093079 	 2.1145160199 	 2.1155025959 	 0.0511358300 	 0.2750648500
2.1140227318 	 2.1135293245 	 2.1145161391 	 0.0511446400 	 0.2751973500
2.1130359173 	 2.1125425100 	 2.1135293245 	 0.0510905800 	 0.2754007100
2.1120491028 	 2.1115558147 	 2.1125423909 	 0.0510366200 	 0.2756036700
2.1110625267 	 2.1105691195 	 2.1115559340 	 0.0509827900 	 0.2758061800
2.1100757122 	 2.1095825433 	 2.1105688810 	 0.0509290400 	 0.2760083600
2.1090893745 	 2.1085960865 	 2.1095826625 	 0.0508754200 	 0.2762100400
2.1081027985 	 2.1076095105 	 2.1085960865 	 0.0508218900 	 0.2764114000
2.1071162224 	 2.1066229343 	 2.1076095105 	 0.0507684700 	 0.2766123500
2.1061296463 	 2.1056363582 	 2.1066229343 	 0.0507151500 	 0.2768129200
2.1051430702 	 2.1046500206 	 2.1056361198 	 0.0507061800 	 0.2769435500
2.1041569710 	 2.1036636829 	 2.1046502591 	 0.0508218900 	 0.2768780500
2.1031703949 	 2.1026773453 	 2.1036634445 	 0.0510180500 	 0.2766861600
2.1021842957 	 2.1016911269 	 2.1026774646 	 0.0512140800 	 0.2764944000
2.1011979580 	 2.1007047891 	 2.1016911269 	 0.0514101100 	 0.2763026300
2.1002116203 	 2.0997185707 	 2.1007046699 	 0.0516061200 	 0.2761108900
2.0992255211 	 2.0987324714 	 2.0997185707 	 0.0518020500 	 0.2759192300
2.0982394218 	 2.0977462530 	 2.0987325906 	 0.0519979400 	 0.2757276000
2.0972530842 	 2.0967601538 	 2.0977460146 	 0.0521938400 	 0.2755359600
2.0962672234 	 2.0957740546 	 2.0967603922 	 0.0523896300 	 0.2753444300
2.0952808857 	 2.0947879553 	 2.0957738161 	 0.0525484600 	 0.2752162300
2.0942950249 	 2.0938019752 	 2.0947880745 	 0.0525352100 	 0.2753825000
2.0933089256 	 2.0928158760 	 2.0938019752 	 0.0523873000 	 0.2757790300
2.0923228264 	 2.0918300152 	 2.0928156376 	 0.0522398100 	 0.2761744300
2.0913372040 	 2.0908441544 	 2.0918302536 	 0.0520927800 	 0.2765685900
2.0903511047 	 2.0898582935 	 2.0908439159 	 0.0519460800 	 0.2769618600
2.0893654823 	 2.0888724327 	 2.0898585319 	 0.0517998600 	 0.2773538700
2.0883793831 	 2.0878865719 	 2.0888721943 	 0.0516539700 	 0.2777449800
2.0873937607 	 2.0869009495 	 2.0878865719 	 0.0515085400 	 0.2781348600
2.0864081383 	 2.0859152079 	 2.0869010687 	 0.0513635100 	 0.2785236600
2.0854222775 	 2.0849294663 	 2.0859150888 	 0.0512200900 	 0.2789019900
2.0844366550 	 2.0839438438 	 2.0849294662 	 0.0510945800 	 0.2791464300
2.0834510326 	 2.0829582214 	 2.0839438438 	 0.0509855000 	 0.2792673000
2.0824654102 	 2.0819727182 	 2.0829581022 	 0.0508765700 	 0.2793880000
2.0814800262 	 2.0809872150 	 2.0819728374 	 0.0507678300 	 0.2795085000
2.0804944038 	 2.0800015926 	 2.0809872150 	 0.0506592000 	 0.2796288700
2.0795087814 	 2.0790160894 	 2.0800014734 	 0.0505507200 	 0.2797490700
2.0785233974 	 2.0780307055 	 2.0790160894 	 0.0504424200 	 0.2798690700
2.0775380135 	 2.0770453215 	 2.0780307055 	 0.0503342800 	 0.2799889000
2.0765526295 	 2.0760599375 	 2.0770453215 	 0.0502262800 	 0.2801085700
2.0755672455 	 2.0750745535 	 2.0760599375 	 0.0501184400 	 0.2802280700
2.0745818615 	 2.0740892887 	 2.0750744343 	 0.0501033100 	 0.2802521100
2.0735967159 	 2.0731040239 	 2.0740894079 	 0.0501882800 	 0.2801731000
2.0726113319 	 2.0721187591 	 2.0731039046 	 0.0502807600 	 0.2800863500
2.0716261864 	 2.0711336136 	 2.0721187592 	 0.0503731300 	 0.2799997100
2.0706410408 	 2.0701484680 	 2.0711336136 	 0.0504654200 	 0.2799131300
2.0696558952 	 2.0691633225 	 2.0701484680 	 0.0505576200 	 0.2798266500
2.0686707497 	 2.0681784153 	 2.0691630841 	 0.0506497500 	 0.2797402300
2.0676860809 	 2.0671935081 	 2.0681786536 	 0.0507417400 	 0.2796539400
2.0667009354 	 2.0662083626 	 2.0671935082 	 0.0508336900 	 0.2795676800
2.0657157898 	 2.0652234554 	 2.0662081242 	 0.0509255700 	 0.2794815000
2.0647311211 	 2.0642385483 	 2.0652236939 	 0.0509495900 	 0.2795872500
2.0637459755 	 2.0632536412 	 2.0642383098 	 0.0508861500 	 0.2799403900
2.0627613068 	 2.0622688532 	 2.0632537604 	 0.0508030900 	 0.2803485200
2.0617763996 	 2.0612840652 	 2.0622687339 	 0.0507202600 	 0.2807555600
2.0607917309 	 2.0602992773 	 2.0612841845 	 0.0506376800 	 0.2811613500
2.0598068237 	 2.0593144894 	 2.0602991580 	 0.0505553200 	 0.2815660900
2.0588221550 	 2.0583298207 	 2.0593144894 	 0.0504732000 	 0.2819696000
2.0578374863 	 2.0573451519 	 2.0583298207 	 0.0503913200 	 0.2823719700
2.0568528175 	 2.0563606023 	 2.0573450326 	 0.0503096700 	 0.2827732100
2.0558683872 	 2.0553760528 	 2.0563607215 	 0.0502282600 	 0.2831732400
2.0548837185 	 2.0543915034 	 2.0553759337 	 0.0501769200 	 0.2834771900
2.0538992882 	 2.0534069538 	 2.0543916226 	 0.0501739800 	 0.2836266400
2.0529146194 	 2.0524224043 	 2.0534068346 	 0.0501894500 	 0.2837172200
2.0519301891 	 2.0514379740 	 2.0524224043 	 0.0502048900 	 0.2838075900
2.0509457588 	 2.0504536628 	 2.0514378548 	 0.0502203000 	 0.2838977900
2.0499615669 	 2.0494694710 	 2.0504536628 	 0.0502356700 	 0.2839877700
2.0489773750 	 2.0484850407 	 2.0494697093 	 0.0502510200 	 0.2840775800
2.0479927063 	 2.0475006104 	 2.0484848022 	 0.0502663400 	 0.2841672600
2.0470085144 	 2.0465164184 	 2.0475006104 	 0.0502816200 	 0.2842567100
2.0460243225 	 2.0455322265 	 2.0465164184 	 0.0502968700 	 0.2843459900
2.0450401306 	 2.0445480347 	 2.0455322265 	 0.0503998300 	 0.2842770400
2.0440559387 	 2.0435638427 	 2.0445480347 	 0.0506938900 	 0.2838637700
2.0430717468 	 2.0425797701 	 2.0435637235 	 0.0510916700 	 0.2832637800
2.0420877934 	 2.0415958167 	 2.0425797702 	 0.0514897400 	 0.2826633500
2.0411038399 	 2.0406117440 	 2.0415959359 	 0.0518882100 	 0.2820623200
2.0401196480 	 2.0396276712 	 2.0406116247 	 0.0522872100 	 0.2814604900
2.0391356945 	 2.0386437177 	 2.0396276712 	 0.0526865300 	 0.2808581800
2.0381517410 	 2.0376598835 	 2.0386435985 	 0.0530862500 	 0.2802552600
2.0371680260 	 2.0366760493 	 2.0376600028 	 0.0534862900 	 0.2796518600
2.0361840725 	 2.0356920957 	 2.0366760493 	 0.0538868400 	 0.2790476900
2.0352001190 	 2.0347082615 	 2.0356919765 	 0.0541780800 	 0.2786250200
2.0342164040 	 2.0337245464 	 2.0347082616 	 0.0540995200 	 0.2788161100
2.0332326889 	 2.0327408313 	 2.0337245464 	 0.0537616000 	 0.2794375300
2.0322489738 	 2.0317571163 	 2.0327408313 	 0.0534245900 	 0.2800572800
2.0312652588 	 2.0307734013 	 2.0317571164 	 0.0530885100 	 0.2806753100
2.0302815437 	 2.0297898054 	 2.0307732820 	 0.0527533000 	 0.2812917500
2.0292980671 	 2.0288063288 	 2.0297898054 	 0.0524191000 	 0.2819063200
2.0283145905 	 2.0278227330 	 2.0288064481 	 0.0520857800 	 0.2825192800
2.0273308754 	 2.0268392563 	 2.0278224945 	 0.0517532700 	 0.2831307400
2.0263476372 	 2.0258557797 	 2.0268394947 	 0.0514218200 	 0.2837402700
2.0253639221 	 2.0248723030 	 2.0258555412 	 0.0510954300 	 0.2843393300
2.0243806839 	 2.0238890648 	 2.0248723030 	 0.0508034900 	 0.2848662300
2.0233974457 	 2.0229057074 	 2.0238891841 	 0.0505414200 	 0.2853305700
2.0224139690 	 2.0219222307 	 2.0229057073 	 0.0502801600 	 0.2857934600
2.0214304924 	 2.0209388733 	 2.0219221115 	 0.0500197700 	 0.2862548200
2.0204472542 	 2.0199556351 	 2.0209388733 	 0.0497603000 	 0.2867145300
2.0194640160 	 2.0189723968 	 2.0199556352 	 0.0495016500 	 0.2871728100
2.0184807777 	 2.0179892778 	 2.0189722776 	 0.0492438500 	 0.2876295700
2.0174977779 	 2.0170062780 	 2.0179892778 	 0.0489869700 	 0.2880847100
2.0165147781 	 2.0160231590 	 2.0170063972 	 0.0487309200 	 0.2885383800
2.0155315399 	 2.0150400400 	 2.0160230398 	 0.0484756400 	 0.2889906800
2.0145485401 	 2.0140570402 	 2.0150400400 	 0.0484382800 	 0.2891420600
2.0135655403 	 2.0130740404 	 2.0140570402 	 0.0486271600 	 0.2889812500
2.0125825405 	 2.0120910406 	 2.0130740404 	 0.0488250900 	 0.2888078800
2.0115995407 	 2.0111081600 	 2.0120909214 	 0.0490228300 	 0.2886346600
2.0106167793 	 2.0101253986 	 2.0111081600 	 0.0492203700 	 0.2884616300
2.0096340179 	 2.0091425180 	 2.0101255178 	 0.0494177500 	 0.2882887400
2.0086510181 	 2.0081595182 	 2.0091425180 	 0.0496150100 	 0.2881159500
2.0076680183 	 2.0071767568 	 2.0081592798 	 0.0498120800 	 0.2879433200
2.0066854954 	 2.0061941147 	 2.0071768761 	 0.0500089100 	 0.2877709100
2.0057027340 	 2.0052113533 	 2.0061941147 	 0.0502056200 	 0.2875986100
2.0047199726 	 2.0042287111 	 2.0052112341 	 0.0503460500 	 0.2874957000
2.0037374496 	 2.0032460689 	 2.0042288303 	 0.0504149100 	 0.2874810700
2.0027546883 	 2.0022634268 	 2.0032459498 	 0.0504683800 	 0.2874853900
2.0017721653 	 2.0012809038 	 2.0022634268 	 0.0505218000 	 0.2874897100
2.0007896423 	 2.0002983808 	 2.0012809038 	 0.0505751900 	 0.2874940200
1.9998071194 	 1.9993158579 	 2.0002983809 	 0.0506285300 	 0.2874983300
1.9988245964 	 1.9983334541 	 1.9993157387 	 0.0506818400 	 0.2875026300
1.9978423119 	 1.9973510504 	 1.9983335734 	 0.0507351200 	 0.2875069400
1.9968597889 	 1.9963686466 	 1.9973509312 	 0.0507883700 	 0.2875112400
1.9958775043 	 1.9953863621 	 1.9963686465 	 0.0508415600 	 0.2875155300
1.9948952198 	 1.9944040776 	 1.9953863621 	 0.0509340200 	 0.2874934900
1.9939129353 	 1.9934217930 	 1.9944040776 	 0.0510910700 	 0.2874281400
1.9929306507 	 1.9924395681 	 1.9934217334 	 0.0512733100 	 0.2873458400
1.9919484854 	 1.9914574027 	 1.9924395681 	 0.0514552400 	 0.2872636800
1.9909663200 	 1.9904752373 	 1.9914574026 	 0.0516368900 	 0.2871816500
1.9899841547 	 1.9894930721 	 1.9904752373 	 0.0518182700 	 0.2870997500
1.9890019894 	 1.9885110259 	 1.9894929529 	 0.0519993700 	 0.2870179600
1.9880200624 	 1.9875290394 	 1.9885110854 	 0.0521801500 	 0.2869363300
1.9870380163 	 1.9865470528 	 1.9875289798 	 0.0523606700 	 0.2868548100
1.9860560894 	 1.9855650663 	 1.9865471125 	 0.0525409100 	 0.2867734200
1.9850740433 	 1.9845831395 	 1.9855649472 	 0.0526478800 	 0.2867342400
1.9840922356 	 1.9836012721 	 1.9845831991 	 0.0525828700 	 0.2867942200
1.9831103086 	 1.9826194048 	 1.9836012124 	 0.0524191100 	 0.2869111300
1.9821285009 	 1.9816375971 	 1.9826194048 	 0.0522554700 	 0.2870279600
1.9811466932 	 1.9806558489 	 1.9816375374 	 0.0520919200 	 0.2871447100
1.9801650047 	 1.9796741009 	 1.9806559086 	 0.0519285000 	 0.2872613800
1.9791831970 	 1.9786922932 	 1.9796741009 	 0.0517651600 	 0.2873780000
1.9782013893 	 1.9777106047 	 1.9786921740 	 0.0516019100 	 0.2874945500
1.9772198200 	 1.9767290353 	 1.9777106047 	 0.0514388100 	 0.2876109900
1.9762382507 	 1.9757474064 	 1.9767290949 	 0.0512758100 	 0.2877273600
1.9752565622 	 1.9747658372 	 1.9757472872 	 0.0511119900 	 0.2878627600
1.9742751122 	 1.9737843872 	 1.9747658372 	 0.0509447300 	 0.2880778300
1.9732936621 	 1.9728029370 	 1.9737843872 	 0.0507750400 	 0.2883531200
1.9723122120 	 1.9718214274 	 1.9728029966 	 0.0506057000 	 0.2886278400
1.9713306427 	 1.9708399773 	 1.9718213081 	 0.0504367100 	 0.2889020000
1.9703493118 	 1.9698586464 	 1.9708399772 	 0.0502681000 	 0.2891755300
1.9693679810 	 1.9688773155 	 1.9698586465 	 0.0500998800 	 0.2894484400
1.9683866501 	 1.9678959847 	 1.9688773155 	 0.0499319800 	 0.2897208100
1.9674053192 	 1.9669147134 	 1.9678959250 	 0.0497644300 	 0.2899926300
1.9664241076 	 1.9659335018 	 1.9669147135 	 0.0495972500 	 0.2902638600
1.9654428959 	 1.9649522901 	 1.9659335018 	 0.0494035500 	 0.2905516600
1.9644616842 	 1.9639710784 	 1.9649522900 	 0.0486577200 	 0.2911921000
1.9634804726 	 1.9629899263 	 1.9639710189 	 0.0473877400 	 0.2921674300
1.9624993801 	 1.9620088935 	 1.9629898667 	 0.0461191300 	 0.2931417100
1.9615184069 	 1.9610279203 	 1.9620088935 	 0.0448517800 	 0.2941150300
1.9605374336 	 1.9600468874 	 1.9610279798 	 0.0435855600 	 0.2950874700
1.9595563412 	 1.9590659141 	 1.9600467682 	 0.0423202900 	 0.2960591900
1.9585754871 	 1.9580850005 	 1.9590659737 	 0.0410565300 	 0.2970297500
1.9575945139 	 1.9571040869 	 1.9580849409 	 0.0397937200 	 0.2979995800
1.9566136599 	 1.9561232328 	 1.9571040870 	 0.0385321500 	 0.2989684500
1.9556328058 	 1.9551423788 	 1.9561232328 	 0.0372717900 	 0.2999364000
1.9546519518 	 1.9541615844 	 1.9551423192 	 0.0352292700 	 0.3002588300
1.9536712170 	 1.9531808496 	 1.9541615844 	 0.0322511400 	 0.2998244700
1.9526904821 	 1.9522001147 	 1.9531808495 	 0.0291078700 	 0.2992749900
1.9517097473 	 1.9512194395 	 1.9522000551 	 0.0259322600 	 0.2987198500
1.9507291317 	 1.9502388239 	 1.9512194395 	 0.0227235100 	 0.2981589200
1.9497485161 	 1.9492582083 	 1.9502388239 	 0.0194802000 	 0.2975919500
1.9487679005 	 1.9482776523 	 1.9492581487 	 0.0162025900 	 0.2970189800
1.9477874041 	 1.9472971559 	 1.9482776523 	 0.0128904100 	 0.2964399700
1.9468069077 	 1.9463166594 	 1.9472971560 	 0.0095427700 	 0.2958547600
1.9458264112 	 1.9453361630 	 1.9463166594 	 0.0061590500 	 0.2952632400
1.9448459148 	 1.9443557262 	 1.9453361034 	 0.0051520000 	 0.2949987700
1.9438655376 	 1.9433753490 	 1.9443557262 	 0.0077872300 	 0.2952379800
1.9428851604 	 1.9423949718 	 1.9433753490 	 0.0116266400 	 0.2956452000
1.9419047832 	 1.9414147138 	 1.9423948526 	 0.0154159900 	 0.2960471300
1.9409246445 	 1.9404344559 	 1.9414148331 	 0.0191556800 	 0.2964437800
1.9399442673 	 1.9394541979 	 1.9404343367 	 0.0228481200 	 0.2968354200
1.9389641285 	 1.9384740591 	 1.9394541979 	 0.0264925300 	 0.2972219700
1.9379839897 	 1.9374938607 	 1.9384741187 	 0.0300907300 	 0.2976036100
1.9370037317 	 1.9365137219 	 1.9374937414 	 0.0336440500 	 0.2979805000
1.9360237122 	 1.9355336428 	 1.9365137816 	 0.0371521800 	 0.2983525900
1.9350435734 	 1.9345535040 	 1.9355336428 	 0.0399540700 	 0.2986283900
1.9340634346 	 1.9335734844 	 1.9345533848 	 0.0412813200 	 0.2987011300
1.9330835342 	 1.9325935840 	 1.9335734843 	 0.0418151700 	 0.2986645800
1.9321036339 	 1.9316136837 	 1.9325935841 	 0.0423469100 	 0.2986281800
1.9311237335 	 1.9306337237 	 1.9316137433 	 0.0428766300 	 0.2985919100
1.9301437140 	 1.9296538234 	 1.9306336046 	 0.0434043700 	 0.2985557800
1.9291639328 	 1.9286739826 	 1.9296538830 	 0.0439299800 	 0.2985198000
1.9281840324 	 1.9276942015 	 1.9286738634 	 0.0444535700 	 0.2984839500
1.9272043705 	 1.9267145396 	 1.9276942015 	 0.0449750000 	 0.2984482500
1.9262247086 	 1.9257348180 	 1.9267145992 	 0.0454944800 	 0.2984126800
1.9252449274 	 1.9247550964 	 1.9257347583 	 0.0459868300 	 0.2983652500
1.9242652655 	 1.9237754941 	 1.9247550369 	 0.0463770900 	 0.2982699900
1.9232857227 	 1.9227958918 	 1.9237755537 	 0.0466913700 	 0.2981390100
1.9223060608 	 1.9218162298 	 1.9227958918 	 0.0470051900 	 0.2980082100
1.9213263988 	 1.9208366870 	 1.9218161106 	 0.0473185100 	 0.2978776300
1.9203469753 	 1.9198572039 	 1.9208367467 	 0.0476312500 	 0.2977472900
1.9193674326 	 1.9188776613 	 1.9198572039 	 0.0479434500 	 0.2976171700
1.9183878899 	 1.9178981781 	 1.9188776017 	 0.0482551800 	 0.2974872500
1.9174084663 	 1.9169188141 	 1.9178981185 	 0.0485663700 	 0.2973575500
1.9164291620 	 1.9159395099 	 1.9169188141 	 0.0488769900 	 0.2972281000
1.9154498577 	 1.9149602652 	 1.9159394503 	 0.0491810000 	 0.2971043700
1.9144706726 	 1.9139810205 	 1.9149603247 	 0.0493356800 	 0.2971162300
1.9134913683 	 1.9130017758 	 1.9139809609 	 0.0493476000 	 0.2972576400
1.9125121832 	 1.9120225311 	 1.9130018354 	 0.0493595000 	 0.2973987300
1.9115328789 	 1.9110432863 	 1.9120224715 	 0.0493713700 	 0.2975395500
1.9105536938 	 1.9100642205 	 1.9110431671 	 0.0493832100 	 0.2976800300
1.9095747471 	 1.9090851546 	 1.9100643396 	 0.0493950200 	 0.2978201500
1.9085955620 	 1.9081060291 	 1.9090850950 	 0.0494068100 	 0.2979600100
1.9076164961 	 1.9071269631 	 1.9081060291 	 0.0494185700 	 0.2980995300
1.9066374302 	 1.9061479568 	 1.9071269036 	 0.0494303100 	 0.2982387700
1.9056584835 	 1.9051690102 	 1.9061479568 	 0.0494420200 	 0.2983776800
1.9046795368 	 1.9041901231 	 1.9051689505 	 0.0495126600 	 0.2982176600
1.9037007093 	 1.9032112956 	 1.9041901230 	 0.0496547300 	 0.2976961200
1.9027218819 	 1.9022325278 	 1.9032112360 	 0.0498095800 	 0.2971104600
1.9017431736 	 1.9012537003 	 1.9022326469 	 0.0499649200 	 0.2965229600
1.9007642269 	 1.9002748727 	 1.9012535811 	 0.0501207800 	 0.2959334700
1.8997855186 	 1.8992961645 	 1.9002748727 	 0.0502771000 	 0.2953422600
1.8988068104 	 1.8983174563 	 1.8992961645 	 0.0504339300 	 0.2947491200
1.8978281021 	 1.8973388672 	 1.8983173370 	 0.0505912900 	 0.2941539600
1.8968496323 	 1.8963602782 	 1.8973389865 	 0.0507491100 	 0.2935570600
1.8958709240 	 1.8953816295 	 1.8963602185 	 0.0509074400 	 0.2929582500
1.8948923349 	 1.8944030404 	 1.8953816294 	 0.0505367400 	 0.2930258200
1.8939137459 	 1.8934245109 	 1.8944029809 	 0.0493007500 	 0.2941857000
1.8929352760 	 1.8924460411 	 1.8934245109 	 0.0477334400 	 0.2957654300
1.8919568062 	 1.8914676905 	 1.8924459219 	 0.0461728400 	 0.2973384000
1.8909785748 	 1.8904893399 	 1.8914678097 	 0.0446191500 	 0.2989044100
1.8900001049 	 1.8895109296 	 1.8904892802 	 0.0430716000 	 0.3004642400
1.8890217543 	 1.8885325789 	 1.8895109296 	 0.0415307300 	 0.3020173300
1.8880434036 	 1.8875542879 	 1.8885325193 	 0.0399962500 	 0.3035639800
1.8870651722 	 1.8865760565 	 1.8875542879 	 0.0384683600 	 0.3051039800
1.8860869408 	 1.8855978251 	 1.8865760566 	 0.0369468400 	 0.3066375800
1.8851087093 	 1.8846196532 	 1.8855977654 	 0.0350833100 	 0.3077345200
1.8841305971 	 1.8836415410 	 1.8846196532 	 0.0323147600 	 0.3077229100
1.8831524849 	 1.8826634288 	 1.8836415410 	 0.0289603800 	 0.3070282700
1.8821743727 	 1.8816853166 	 1.8826634288 	 0.0255657200 	 0.3063252900
1.8811962605 	 1.8807072639 	 1.8816852571 	 0.0221301600 	 0.3056138400
1.8802182674 	 1.8797292709 	 1.8807072639 	 0.0186531800 	 0.3048938100
1.8792402744 	 1.8787513375 	 1.8797292113 	 0.0151336600 	 0.3041649800
1.8782624006 	 1.8777734637 	 1.8787513375 	 0.0115714500 	 0.3034273000
1.8772845268 	 1.8767955899 	 1.8777734637 	 0.0079650500 	 0.3026804700
1.8763066530 	 1.8758177161 	 1.8767955899 	 0.0043137100 	 0.3019243400
1.8753287792 	 1.8748399019 	 1.8758176565 	 0.0012745200 	 0.3012783300
1.8743510246 	 1.8738621473 	 1.8748399019 	 0.0022301100 	 0.3013582200
1.8733732700 	 1.8728843927 	 1.8738621473 	 0.0064897300 	 0.3020401800
1.8723955154 	 1.8719066977 	 1.8728843331 	 0.0106844400 	 0.3027117500
1.8714178801 	 1.8709290624 	 1.8719066978 	 0.0148154800 	 0.3033731200
1.8704402447 	 1.8699514270 	 1.8709290624 	 0.0188835300 	 0.3040244100
1.8694626093 	 1.8689738512 	 1.8699513674 	 0.0228904800 	 0.3046659200
