# Wavelength (um) 	 Transit depth
0.4191993293 	 0.0142039072
0.4193751311 	 0.0142038407
0.4195510803 	 0.0142038029
0.4197271773 	 0.0142037898
0.4199034222 	 0.0142039108
0.4200798152 	 0.0142046396
0.4202563564 	 0.0142568260
0.4204330460 	 0.0142073180
0.4206098843 	 0.0142038221
0.4207868714 	 0.0142034206
0.4209640076 	 0.0142032522
0.4211412929 	 0.0142031593
0.4213187276 	 0.0142031462
0.4214963119 	 0.0142036628
0.4216740460 	 0.0142394638
0.4218519300 	 0.0142034239
0.4220299641 	 0.0142028023
0.4222081486 	 0.0142026397
0.4223864836 	 0.0142025345
0.4225649694 	 0.0142024467
0.4227436060 	 0.0142023670
0.4229223937 	 0.0142022715
0.4231013328 	 0.0142021989
0.4232804233 	 0.0142021223
0.4234596655 	 0.0142020472
0.4236390595 	 0.0142019766
0.4238186056 	 0.0142018899
0.4239983040 	 0.0142018179
0.4241781548 	 0.0142017362
0.4243581583 	 0.0142016703
0.4245383146 	 0.0142015875
0.4247186239 	 0.0142015154
0.4248990865 	 0.0142014397
0.4250797024 	 0.0142013715
0.4252604720 	 0.0142012815
0.4254413954 	 0.0142012191
0.4256224729 	 0.0142011359
0.4258037045 	 0.0142010658
0.4259850905 	 0.0142009935
0.4261666311 	 0.0142009194
0.4263483266 	 0.0142008408
0.4265301770 	 0.0142007690
0.4267121826 	 0.0142006939
0.4268943437 	 0.0142006203
0.4270766603 	 0.0142005486
0.4272591327 	 0.0142004801
0.4274417611 	 0.0142004011
0.4276245457 	 0.0142003215
0.4278074866 	 0.0142002532
0.4279905842 	 0.0142001770
0.4281738386 	 0.0142001002
0.4283572500 	 0.0142000335
0.4285408185 	 0.0141999590
0.4287245445 	 0.0141998816
0.4289084281 	 0.0141998087
0.4290924694 	 0.0141997332
0.4292766688 	 0.0141996606
0.4294610264 	 0.0141995917
0.4296455424 	 0.0141995135
0.4298302171 	 0.0141994427
0.4300150505 	 0.0141993722
0.4302000430 	 0.0141992888
0.4303851947 	 0.0141992188
0.4305705059 	 0.0141991484
0.4307559767 	 0.0141990747
0.4309416074 	 0.0141989985
0.4311273982 	 0.0141989275
0.4313133492 	 0.0141988562
0.4314994606 	 0.0141987824
0.4316857328 	 0.0141987045
0.4318721658 	 0.0141986382
0.4320587600 	 0.0141985628
0.4322455155 	 0.0141984936
0.4324324324 	 0.0141984283
0.4326195111 	 0.0141983598
0.4328067518 	 0.0141982697
0.4329941546 	 0.0141982017
0.4331817197 	 0.0141981317
0.4333694475 	 0.0141980606
0.4335573380 	 0.0141979876
0.4337453915 	 0.0141979182
0.4339336082 	 0.0141978423
0.4341219883 	 0.0141977745
0.4343105320 	 0.0141976982
0.4344992396 	 0.0141976307
0.4346881113 	 0.0141975584
0.4348771472 	 0.0141974859
0.4350663476 	 0.0141974129
0.4352557127 	 0.0141973463
0.4354452428 	 0.0141972651
0.4356349379 	 0.0141971982
0.4358247984 	 0.0141971246
0.4360148245 	 0.0141970579
0.4362050164 	 0.0141969827
0.4363953742 	 0.0141969164
0.4365858983 	 0.0141968408
0.4367765888 	 0.0141967714
0.4369674459 	 0.0141966943
0.4371584700 	 0.0141966286
0.4373496611 	 0.0141965572
0.4375410195 	 0.0141964887
0.4377325454 	 0.0141964133
0.4379242391 	 0.0141963431
0.4381161008 	 0.0141962753
0.4383081306 	 0.0141962069
0.4385003289 	 0.0141961286
0.4386926958 	 0.0141960566
0.4388852315 	 0.0141959945
0.4390779363 	 0.0141959282
0.4392708104 	 0.0141958501
0.4394638541 	 0.0141957842
0.4396570675 	 0.0141957103
0.4398504509 	 0.0141956392
0.4400440044 	 0.0141955685
0.4402377284 	 0.0141954969
0.4404316230 	 0.0141954325
0.4406256885 	 0.0141953537
0.4408199251 	 0.0141952899
0.4410143330 	 0.0141952161
0.4412089124 	 0.0141951489
0.4414036636 	 0.0141950808
0.4415985869 	 0.0141950169
0.4417936823 	 0.0141949453
0.4419889503 	 0.0141948693
0.4421843909 	 0.0141948060
0.4423800044 	 0.0141947372
0.4425757911 	 0.0141946857
0.4427717512 	 0.0141946216
0.4429678848 	 0.0141945339
0.4431641923 	 0.0141944665
0.4433606739 	 0.0141943948
0.4435573298 	 0.0141943241
0.4437541602 	 0.0141942471
0.4439511654 	 0.0141941803
0.4441483455 	 0.0141941109
0.4443457010 	 0.0141940481
0.4445432318 	 0.0141939699
0.4447409384 	 0.0141939085
0.4449388209 	 0.0141938385
0.4451368796 	 0.0141937715
0.4453351147 	 0.0141936993
0.4455335264 	 0.0141936368
0.4457321150 	 0.0141935607
0.4459308807 	 0.0141934969
0.4461298238 	 0.0141934222
0.4463289444 	 0.0141933558
0.4465282429 	 0.0141932926
0.4467277195 	 0.0141932253
0.4469273743 	 0.0141931541
0.4471272077 	 0.0141930852
0.4473272199 	 0.0141930155
0.4475274110 	 0.0141929438
0.4477277815 	 0.0141928801
0.4479283315 	 0.0141928144
0.4481290612 	 0.0141927395
0.4483299709 	 0.0141926742
0.4485310608 	 0.0141926088
0.4487323312 	 0.0141925378
0.4489337823 	 0.0141924684
0.4491354143 	 0.0141924038
0.4493372276 	 0.0141923363
0.4495392223 	 0.0141922727
0.4497413987 	 0.0141922011
0.4499437570 	 0.0141921399
0.4501462976 	 0.0141920681
0.4503490205 	 0.0141919966
0.4505519261 	 0.0141919327
0.4507550147 	 0.0141918632
0.4509582864 	 0.0141917970
0.4511617415 	 0.0141917333
0.4513653803 	 0.0141916641
0.4515692030 	 0.0141916000
0.4517732099 	 0.0141915288
0.4519774011 	 0.0141914631
0.4521817771 	 0.0141913968
0.4523863379 	 0.0141913317
0.4525910840 	 0.0141912657
0.4527960154 	 0.0141911998
0.4530011325 	 0.0141911339
0.4532064355 	 0.0141910666
0.4534119247 	 0.0141910008
0.4536176004 	 0.0141909332
0.4538234627 	 0.0141908671
0.4540295119 	 0.0141908060
0.4542357484 	 0.0141907378
0.4544421722 	 0.0141906701
0.4546487838 	 0.0141906129
0.4548555833 	 0.0141905435
0.4550625711 	 0.0141904843
0.4552697473 	 0.0141904318
0.4554771123 	 0.0141905011
0.4556846662 	 0.0142065278
0.4558924094 	 0.0141902721
0.4561003421 	 0.0141901637
0.4563084645 	 0.0141900882
0.4565167770 	 0.0141900206
0.4567252797 	 0.0141899529
0.4569339730 	 0.0141898896
0.4571428571 	 0.0141898226
0.4573519323 	 0.0141897571
0.4575611988 	 0.0141896938
0.4577706569 	 0.0141896278
0.4579803069 	 0.0141895639
0.4581901489 	 0.0141895028
0.4584001834 	 0.0141894377
0.4586104105 	 0.0141893716
0.4588208305 	 0.0141893067
0.4590314436 	 0.0141892466
0.4592422503 	 0.0141892022
0.4594532506 	 0.0141978473
0.4596644450 	 0.0141890675
0.4598758335 	 0.0141889930
0.4600874166 	 0.0141889290
0.4602991945 	 0.0141888603
0.4605111674 	 0.0141887963
0.4607233356 	 0.0141887330
0.4609356995 	 0.0141886728
0.4611482592 	 0.0141886107
0.4613610150 	 0.0141885469
0.4615739672 	 0.0141884821
0.4617871161 	 0.0141884195
0.4620004620 	 0.0141883594
0.4622140051 	 0.0141882953
0.4624277457 	 0.0141882332
0.4626416840 	 0.0141881739
0.4628558204 	 0.0141881096
0.4630701551 	 0.0141880498
0.4632846884 	 0.0141879889
0.4634994206 	 0.0141879265
0.4637143520 	 0.0141878646
0.4639294827 	 0.0141878019
0.4641448132 	 0.0141877405
0.4643603436 	 0.0141876822
0.4645760743 	 0.0141876212
0.4647920056 	 0.0141875646
0.4650081376 	 0.0141874977
0.4652244708 	 0.0141874374
0.4654410053 	 0.0141873763
0.4656577416 	 0.0141873135
0.4658746797 	 0.0141872586
0.4660918201 	 0.0141871956
0.4663091630 	 0.0141871457
0.4665267087 	 0.0141870989
0.4667444574 	 0.0141870223
0.4669624095 	 0.0141869830
0.4671805653 	 0.0141868982
0.4673989250 	 0.0141868425
0.4676174889 	 0.0141867868
0.4678362573 	 0.0141867218
0.4680552305 	 0.0141866625
0.4682744088 	 0.0141866043
0.4684937925 	 0.0141865450
0.4687133818 	 0.0141864916
0.4689331770 	 0.0141864311
0.4691531785 	 0.0141863729
0.4693733865 	 0.0141863121
0.4695938014 	 0.0141862642
0.4698144233 	 0.0141862050
0.4700352526 	 0.0141861414
0.4702562897 	 0.0141860791
0.4704775347 	 0.0141860188
0.4706989880 	 0.0141859636
0.4709206499 	 0.0141859074
0.4711425206 	 0.0141858515
0.4713646005 	 0.0141857883
0.4715868899 	 0.0141857325
0.4718093890 	 0.0141856735
0.4720320982 	 0.0141856214
0.4722550177 	 0.0141855699
0.4724781479 	 0.0141855139
0.4727014890 	 0.0141854570
0.4729250414 	 0.0141854023
0.4731488053 	 0.0141853457
0.4733727811 	 0.0141852944
0.4735969690 	 0.0141852340
0.4738213693 	 0.0141851850
0.4740459825 	 0.0141851285
0.4742708086 	 0.0141850781
0.4744958482 	 0.0141850251
0.4747211014 	 0.0141849665
0.4749465685 	 0.0141849269
0.4751722499 	 0.0141848579
0.4753981460 	 0.0141848279
0.4756242568 	 0.0141847541
0.4758505829 	 0.0141847068
0.4760771245 	 0.0141846513
0.4763038819 	 0.0141846028
0.4765308554 	 0.0141845481
0.4767580453 	 0.0141844961
0.4769854519 	 0.0141844466
0.4772130756 	 0.0141843958
0.4774409167 	 0.0141843442
0.4776689754 	 0.0141842937
0.4778972521 	 0.0141842462
0.4781257471 	 0.0141841937
0.4783544607 	 0.0141841453
0.4785833932 	 0.0141840950
0.4788125449 	 0.0141840494
0.4790419162 	 0.0141839975
0.4792715073 	 0.0141839552
0.4795013186 	 0.0141839009
0.4797313504 	 0.0141838533
0.4799616031 	 0.0141838077
0.4801920768 	 0.0141837620
0.4804227720 	 0.0141837127
0.4806536890 	 0.0141836743
0.4808848281 	 0.0141836221
0.4811161896 	 0.0141835746
0.4813477738 	 0.0141835307
0.4815795810 	 0.0141834875
0.4818116117 	 0.0141834440
0.4820438660 	 0.0141833971
0.4822763443 	 0.0141833540
0.4825090470 	 0.0141833091
0.4827419744 	 0.0141832643
0.4829751268 	 0.0141832243
0.4832085045 	 0.0141831807
0.4834421078 	 0.0141831395
0.4836759371 	 0.0141830967
0.4839099927 	 0.0141830568
0.4841442750 	 0.0141830144
0.4843787842 	 0.0141829783
0.4846135207 	 0.0141829403
0.4848484848 	 0.0141829047
0.4850836769 	 0.0141828690
0.4853190973 	 0.0141828251
0.4855547463 	 0.0141827878
0.4857906242 	 0.0141827445
0.4860267315 	 0.0141827114
0.4862630683 	 0.0141826690
0.4864996351 	 0.0141826378
0.4867364322 	 0.0141825987
0.4869734600 	 0.0141825668
0.4872107186 	 0.0141825352
0.4874482086 	 0.0141824927
0.4876859303 	 0.0141824597
0.4879238839 	 0.0141824300
0.4881620698 	 0.0141823901
0.4884004884 	 0.0141823552
0.4886391400 	 0.0141823247
0.4888780249 	 0.0141822901
0.4891171436 	 0.0141822654
0.4893564962 	 0.0141822272
0.4895960832 	 0.0141822007
0.4898359050 	 0.0141821702
0.4900759618 	 0.0141821423
0.4903162540 	 0.0141821139
0.4905567820 	 0.0141820853
0.4907975460 	 0.0141820599
0.4910385465 	 0.0141820355
0.4912797838 	 0.0141820059
0.4915212583 	 0.0141819860
0.4917629702 	 0.0141819572
0.4920049201 	 0.0141819337
0.4922471080 	 0.0141819049
0.4924895346 	 0.0141818879
0.4927322001 	 0.0141818635
0.4929751048 	 0.0141818411
0.4932182491 	 0.0141818202
0.4934616334 	 0.0141818051
0.4937052580 	 0.0141817838
0.4939491232 	 0.0141817671
0.4941932296 	 0.0141817463
0.4944375773 	 0.0141817303
0.4946821667 	 0.0141817119
0.4949269983 	 0.0141816999
0.4951720723 	 0.0141816817
0.4954173891 	 0.0141816660
0.4956629492 	 0.0141816543
0.4959087528 	 0.0141816374
0.4961548003 	 0.0141816243
0.4964010921 	 0.0141816126
0.4966476285 	 0.0141816100
0.4968944099 	 0.0141815960
0.4971414367 	 0.0141815841
0.4973887093 	 0.0141815760
0.4976362279 	 0.0141815733
0.4978839930 	 0.0141816908
0.4981320050 	 0.0141815650
0.4983802641 	 0.0141817354
0.4986287709 	 0.0141815538
0.4988775256 	 0.0141815440
0.4991265286 	 0.0141815475
0.4993757803 	 0.0141815449
0.4996252810 	 0.0141815387
0.4998750312 	 0.0141815429
0.5001250313 	 0.0141815412
0.5003752815 	 0.0141815439
0.5006257822 	 0.0141815517
0.5008765339 	 0.0141815598
0.5011275370 	 0.0141815647
0.5013787917 	 0.0141815745
0.5016302985 	 0.0141815964
0.5018820577 	 0.0141816030
0.5021340698 	 0.0141816721
0.5023863351 	 0.0141816093
0.5026388540 	 0.0141816208
0.5028916268 	 0.0141817222
0.5031446541 	 0.0141816745
0.5033979361 	 0.0141817409
0.5036514732 	 0.0141819766
0.5039052658 	 0.0141818604
0.5041593143 	 0.0141817661
0.5044136192 	 0.0141817806
0.5046681807 	 0.0141817734
0.5049229992 	 0.0141817977
0.5051780753 	 0.0141818055
0.5054334092 	 0.0141818267
0.5056890013 	 0.0141818585
0.5059448520 	 0.0141818887
0.5062009618 	 0.0141819139
0.5064573310 	 0.0141819213
0.5067139600 	 0.0141819638
0.5069708492 	 0.0141819948
0.5072279990 	 0.0141820361
0.5074854098 	 0.0141820685
0.5077430820 	 0.0141821055
0.5080010160 	 0.0141821356
0.5082592122 	 0.0141821448
0.5085176710 	 0.0141822715
0.5087763928 	 0.0141822394
0.5090353780 	 0.0141822585
0.5092946269 	 0.0141823642
0.5095541401 	 0.0141823548
0.5098139179 	 0.0141824608
0.5100739607 	 0.0141824406
0.5103342690 	 0.0141825692
0.5105948430 	 0.0141825180
0.5108556833 	 0.0141825772
0.5111167902 	 0.0141827748
0.5113781642 	 0.0141827078
0.5116398056 	 0.0141827231
0.5119017149 	 0.0141827951
0.5121638925 	 0.0141828462
0.5124263387 	 0.0141828988
0.5126890541 	 0.0141829673
0.5129520390 	 0.0141830112
0.5132152938 	 0.0141830775
0.5134788190 	 0.0141831436
0.5137426149 	 0.0141831980
0.5140066821 	 0.0141832665
0.5142710208 	 0.0141833335
0.5145356316 	 0.0141833973
0.5148005148 	 0.0141834640
0.5150656709 	 0.0141836143
0.5153311002 	 0.0141836227
0.5155968033 	 0.0141838093
0.5158627805 	 0.0141837673
0.5161290323 	 0.0141838411
0.5163955590 	 0.0141839179
0.5166623611 	 0.0141855456
0.5169294391 	 0.0141840810
0.5171967934 	 0.0141841699
0.5174644243 	 0.0141842507
0.5177323324 	 0.0141843439
0.5180005180 	 0.0141844333
0.5182689816 	 0.0141845199
0.5185377236 	 0.0141846070
0.5188067445 	 0.0141847072
0.5190760446 	 0.0141848047
0.5193456245 	 0.0141848981
0.5196154845 	 0.0141849948
0.5198856252 	 0.0141851008
0.5201560468 	 0.0141852045
0.5204267499 	 0.0141853026
0.5206977350 	 0.0141854133
0.5209690023 	 0.0141855212
0.5212405525 	 0.0141856302
0.5215123859 	 0.0141857503
0.5217845030 	 0.0141858577
0.5220569042 	 0.0141859733
0.5223295900 	 0.0141860920
0.5226025608 	 0.0141862157
0.5228758170 	 0.0141863411
0.5231493591 	 0.0141864712
0.5234231876 	 0.0141866010
0.5236973030 	 0.0141867228
0.5239717055 	 0.0141868476
0.5242463958 	 0.0141869877
0.5245213743 	 0.0141871142
0.5247966413 	 0.0141872440
0.5250721974 	 0.0141873803
0.5253480431 	 0.0141875206
0.5256241787 	 0.0141876657
0.5259006048 	 0.0141878073
0.5261773218 	 0.0141879478
0.5264543301 	 0.0141880927
0.5267316302 	 0.0141882474
0.5270092227 	 0.0141883934
0.5272871078 	 0.0141885405
0.5275652862 	 0.0141887006
0.5278437582 	 0.0141888679
0.5281225244 	 0.0141890345
0.5284015852 	 0.0141891899
0.5286809410 	 0.0141893491
0.5289605924 	 0.0141895081
0.5292405398 	 0.0141896776
0.5295207837 	 0.0141898454
0.5298013245 	 0.0141900182
0.5300821627 	 0.0141901926
0.5303632989 	 0.0141903751
0.5306447333 	 0.0141905625
0.5309264667 	 0.0141907407
0.5312084993 	 0.0141909272
0.5314908318 	 0.0141911011
0.5317734645 	 0.0141912941
0.5320563980 	 0.0141914851
0.5323396327 	 0.0141916744
0.5326231691 	 0.0141918725
0.5329070077 	 0.0141920734
0.5331911490 	 0.0141922678
0.5334755935 	 0.0141924697
0.5337603416 	 0.0141926727
0.5340453939 	 0.0141928808
0.5343307507 	 0.0141930916
0.5346164127 	 0.0141933057
0.5349023803 	 0.0141935164
0.5351886540 	 0.0141937386
0.5354752343 	 0.0141939610
0.5357621216 	 0.0141941782
0.5360493165 	 0.0141944074
0.5363368195 	 0.0141946320
0.5366246311 	 0.0141948591
0.5369127517 	 0.0141951079
0.5372011818 	 0.0141953522
0.5374899221 	 0.0141955769
0.5377789728 	 0.0141958176
0.5380683347 	 0.0141960624
0.5383580081 	 0.0141963068
0.5386479935 	 0.0141965523
0.5389382916 	 0.0141968107
0.5392289027 	 0.0141970665
0.5395198274 	 0.0141973307
0.5398110661 	 0.0141975892
0.5401026195 	 0.0141978473
0.5403944880 	 0.0141981302
0.5406866721 	 0.0141984405
0.5409791723 	 0.0141986807
0.5412719892 	 0.0141989501
0.5415651232 	 0.0141992363
0.5418585749 	 0.0141995118
0.5421523448 	 0.0141997972
0.5424464334 	 0.0142000873
0.5427408412 	 0.0142003714
0.5430355688 	 0.0142006899
0.5433306167 	 0.0142009714
0.5436259853 	 0.0142012759
0.5439216753 	 0.0142015802
0.5442176871 	 0.0142018927
0.5445140212 	 0.0142022043
0.5448106783 	 0.0142025146
0.5451076588 	 0.0142028372
0.5454049632 	 0.0142031485
0.5457025921 	 0.0142034728
0.5460005460 	 0.0142038121
0.5462988255 	 0.0142041486
0.5465974310 	 0.0142044831
0.5468963631 	 0.0142048289
0.5471956224 	 0.0142052010
0.5474952094 	 0.0142055429
0.5477951246 	 0.0142058903
0.5480953686 	 0.0142062388
0.5483959419 	 0.0142065935
0.5486968450 	 0.0142069605
0.5489980785 	 0.0142073323
0.5492996430 	 0.0142077007
0.5496015389 	 0.0142080888
0.5499037668 	 0.0142084610
0.5502063274 	 0.0142088599
0.5505092210 	 0.0142092523
0.5508124484 	 0.0142096476
0.5511160099 	 0.0142100488
0.5514199063 	 0.0142104448
0.5517241379 	 0.0142108609
0.5520287055 	 0.0142112712
0.5523336095 	 0.0142116873
0.5526388505 	 0.0142121215
0.5529444291 	 0.0142125459
0.5532503458 	 0.0142129846
0.5535566012 	 0.0142134279
0.5538631958 	 0.0142138768
0.5541701302 	 0.0142143300
0.5544774050 	 0.0142147833
0.5547850208 	 0.0142152489
0.5550929781 	 0.0142157216
0.5554012774 	 0.0142161963
0.5557099194 	 0.0142166773
0.5560189046 	 0.0142171666
0.5563282337 	 0.0142176583
0.5566379070 	 0.0142181644
0.5569479254 	 0.0142186710
0.5572582892 	 0.0142191808
0.5575689992 	 0.0142197105
0.5578800558 	 0.0142202376
0.5581914597 	 0.0142207710
0.5585032114 	 0.0142213139
0.5588153115 	 0.0142218699
0.5591277607 	 0.0142224253
0.5594405594 	 0.0142229912
0.5597537084 	 0.0142235681
0.5600672081 	 0.0142241499
0.5603810591 	 0.0142247460
0.5606952621 	 0.0142253459
0.5610098177 	 0.0142259563
0.5613247263 	 0.0142265800
0.5616399888 	 0.0142272046
0.5619556055 	 0.0142278417
0.5622715772 	 0.0142284919
0.5625879044 	 0.0142291468
0.5629045877 	 0.0142298132
0.5632216277 	 0.0142304912
0.5635390251 	 0.0142311820
0.5638567804 	 0.0142318831
0.5641748942 	 0.0142325951
0.5644933672 	 0.0142333186
0.5648121999 	 0.0142340541
0.5651313931 	 0.0142348089
0.5654509471 	 0.0142355690
0.5657708628 	 0.0142363468
0.5660911407 	 0.0142371367
0.5664117814 	 0.0142379430
0.5667327855 	 0.0142387659
0.5670541537 	 0.0142396015
0.5673758865 	 0.0142404457
0.5676979847 	 0.0142413228
0.5680204487 	 0.0142422056
0.5683432793 	 0.0142438981
0.5686664771 	 0.0142441403
0.5689900427 	 0.0142458661
0.5693139767 	 0.0142459166
0.5696382797 	 0.0142469033
0.5699629524 	 0.0142479096
0.5702879954 	 0.0142489135
0.5706134094 	 0.0142499449
0.5709391950 	 0.0142510164
0.5712653528 	 0.0142521044
0.5715918834 	 0.0142532153
0.5719187875 	 0.0142543713
0.5722460658 	 0.0142555278
0.5725737189 	 0.0142567196
0.5729017473 	 0.0142579418
0.5732301519 	 0.0142591965
0.5735589332 	 0.0142604875
0.5738880918 	 0.0142618206
0.5742176285 	 0.0142631772
0.5745475438 	 0.0142645850
0.5748778385 	 0.0142660086
0.5752085131 	 0.0142674788
0.5755395683 	 0.0142690030
0.5758710049 	 0.0142705627
0.5762028234 	 0.0142721797
0.5765350245 	 0.0142738503
0.5768676089 	 0.0142755548
0.5772005772 	 0.0142773456
0.5775339301 	 0.0142791922
0.5778676683 	 0.0142810701
0.5782017924 	 0.0142830473
0.5785363032 	 0.0142850964
0.5788712012 	 0.0142872036
0.5792064871 	 0.0142894056
0.5795421617 	 0.0142917264
0.5798782256 	 0.0142940917
0.5802146794 	 0.0142965822
0.5805515239 	 0.0142992359
0.5808887598 	 0.0143019388
0.5812263877 	 0.0143047880
0.5815644083 	 0.0143077892
0.5819028222 	 0.0143109529
0.5822416303 	 0.0143142851
0.5825808331 	 0.0143178102
0.5829204314 	 0.0143215571
0.5832604258 	 0.0143255328
0.5836008170 	 0.0143297726
0.5839416058 	 0.0143343206
0.5842827929 	 0.0143392167
0.5846243788 	 0.0143444973
0.5849663644 	 0.0143502310
0.5853087504 	 0.0143565144
0.5856515373 	 0.0143634246
0.5859947261 	 0.0143711322
0.5863383172 	 0.0143797918
0.5866823115 	 0.0143896253
0.5870267097 	 0.0144009859
0.5873715125 	 0.0144154532
0.5877167205 	 0.0144364610
0.5880623346 	 0.0144649424
0.5884083554 	 0.0145060729
0.5887547836 	 0.0145770959
0.5891016200 	 0.0147929107
0.5894488653 	 0.0146496616
0.5897965202 	 0.0147559665
0.5901445854 	 0.0145525023
0.5904930617 	 0.0144876533
0.5908419498 	 0.0144508299
0.5911912504 	 0.0144259238
0.5915409642 	 0.0144080469
0.5918910920 	 0.0143949781
0.5922416346 	 0.0143843722
0.5925925926 	 0.0143751665
0.5929439668 	 0.0143669510
0.5932957579 	 0.0143596651
0.5936479668 	 0.0143530548
0.5940005940 	 0.0143470533
0.5943536404 	 0.0143416505
0.5947071068 	 0.0143366340
0.5950609937 	 0.0143318435
0.5954153022 	 0.0143273364
0.5957700328 	 0.0143232463
0.5961251863 	 0.0143194296
0.5964807635 	 0.0143157563
0.5968367651 	 0.0143124178
0.5971931920 	 0.0143090134
0.5975500448 	 0.0143059798
0.5979073244 	 0.0143030925
0.5982650314 	 0.0143000565
0.5986231667 	 0.0142974350
0.5989817311 	 0.0142949577
0.5993407252 	 0.0142925233
0.5997001499 	 0.0142901438
0.6000600060 	 0.0142878811
0.6004202942 	 0.0142856266
0.6007810153 	 0.0142834894
0.6011421701 	 0.0142814401
0.6015037594 	 0.0142795546
0.6018657839 	 0.0142776637
0.6022282445 	 0.0142757183
0.6025911419 	 0.0142740133
0.6029544769 	 0.0142723341
0.6033182504 	 0.0142706063
0.6036824630 	 0.0142689747
0.6040471157 	 0.0142673159
0.6044122091 	 0.0142658631
0.6047777442 	 0.0142643819
0.6051437216 	 0.0142629190
0.6055101423 	 0.0142613836
0.6058770070 	 0.0142601351
0.6062443165 	 0.0142586329
0.6066120716 	 0.0142574512
0.6069802731 	 0.0142560808
0.6073489220 	 0.0142549119
0.6077180188 	 0.0142536183
0.6080875646 	 0.0142524446
0.6084575601 	 0.0142512553
0.6088280061 	 0.0142501429
0.6091989034 	 0.0142489891
0.6095702530 	 0.0142478358
0.6099420555 	 0.0142468448
0.6103143119 	 0.0142457469
0.6106870229 	 0.0142446732
0.6110601894 	 0.0142437233
0.6114338123 	 0.0142426598
0.6118078923 	 0.0142416966
0.6121824304 	 0.0142407784
0.6125574273 	 0.0142397778
0.6129328838 	 0.0142389029
0.6133088010 	 0.0142379605
0.6136851795 	 0.0142370757
0.6140620203 	 0.0142361856
0.6144393241 	 0.0142353477
0.6148170919 	 0.0142344731
0.6151953245 	 0.0142336522
0.6155740228 	 0.0142330114
0.6159531876 	 0.0142320168
0.6163328197 	 0.0142315359
0.6167129201 	 0.0142304873
0.6170934897 	 0.0142296968
0.6174745292 	 0.0142289162
0.6178560395 	 0.0142281666
0.6182380216 	 0.0142274380
0.6186204763 	 0.0142266916
0.6190034045 	 0.0142259625
0.6193868071 	 0.0142252547
0.6197706848 	 0.0142245573
0.6201550388 	 0.0142238839
0.6205398697 	 0.0142232239
0.6209251785 	 0.0142225355
0.6213109661 	 0.0142218685
0.6216972335 	 0.0142212130
0.6220839813 	 0.0142205720
0.6224712107 	 0.0142199315
0.6228589224 	 0.0142192867
0.6232471175 	 0.0142186635
0.6236357967 	 0.0142180479
0.6240249610 	 0.0142174602
0.6244146113 	 0.0142168505
0.6248047485 	 0.0142162693
0.6251953735 	 0.0142156850
0.6255864873 	 0.0142151051
0.6259780908 	 0.0142146125
0.6263701848 	 0.0142139842
0.6267627703 	 0.0142134799
0.6271558482 	 0.0142129324
0.6275494195 	 0.0142123772
0.6279434851 	 0.0142118130
0.6283380459 	 0.0142112091
0.6287331028 	 0.0142106762
0.6291286568 	 0.0142101350
0.6295247088 	 0.0142096200
0.6299212598 	 0.0142090981
0.6303183107 	 0.0142085949
0.6307158625 	 0.0142080910
0.6311139161 	 0.0142075855
0.6315124724 	 0.0142071054
0.6319115324 	 0.0142066339
0.6323110971 	 0.0142061508
0.6327111673 	 0.0142056387
0.6331117442 	 0.0142051664
0.6335128286 	 0.0142046993
0.6339144215 	 0.0142042422
0.6343165240 	 0.0142037539
0.6347191368 	 0.0142032987
0.6351222610 	 0.0142028318
0.6355258977 	 0.0142023779
0.6359300477 	 0.0142019326
0.6363347121 	 0.0142015004
0.6367398918 	 0.0142010410
0.6371455878 	 0.0142006316
0.6375518011 	 0.0142002089
0.6379585327 	 0.0141998255
0.6383657836 	 0.0141994001
0.6387735548 	 0.0141989757
0.6391818472 	 0.0141985274
0.6395906620 	 0.0141981189
0.6400000000 	 0.0141976862
0.6404098623 	 0.0141972743
0.6408202499 	 0.0141968998
0.6412311638 	 0.0141964975
0.6416426051 	 0.0141960865
0.6420545746 	 0.0141957122
0.6424670736 	 0.0141953154
0.6428801029 	 0.0141949414
0.6432936636 	 0.0141947015
0.6437077567 	 0.0141942365
0.6441223833 	 0.0141940664
0.6445375443 	 0.0141937431
0.6449532409 	 0.0141932038
0.6453694740 	 0.0141931225
0.6457862448 	 0.0141928746
0.6462035541 	 0.0141925054
0.6466214032 	 0.0141925368
0.6470397930 	 0.0141921027
0.6474587245 	 0.0141914180
0.6478781989 	 0.0141912279
0.6482982172 	 0.0141907279
0.6487187804 	 0.0141901911
0.6491398897 	 0.0141899406
0.6495615460 	 0.0141895941
0.6499837504 	 0.0141890549
0.6504065041 	 0.0141886534
0.6508298080 	 0.0141882505
0.6512536633 	 0.0141880264
0.6516780710 	 0.0141885617
0.6521030323 	 0.0141878665
0.6525285481 	 0.0141873439
0.6529546197 	 0.0141868959
0.6533812480 	 0.0141864606
0.6538084341 	 0.0141862243
0.6542361793 	 0.0141858388
0.6546644845 	 0.0141856051
0.6550933508 	 0.0141853268
0.6555227794 	 0.0141853158
0.6559527714 	 0.0141847798
0.6563833279 	 0.0141845548
0.6568144499 	 0.0141841665
0.6572461387 	 0.0141842698
0.6576783953 	 0.0141839822
0.6581112208 	 0.0141832546
0.6585446164 	 0.0141831023
0.6589785832 	 0.0141829681
0.6594131223 	 0.0141824667
0.6598482349 	 0.0141821647
0.6602839221 	 0.0141822727
0.6607201850 	 0.0141816063
